	CNAC: BLCA	CNAC: BRCA	CNAC: CESC	CNAC: COAD	CNAC: ESCA	CNAC: HNSC	CNAC: KIRC	CNAC: KIRP	CNAC: LIHC	CNAC: LUAD	CNAC: LUSC	CNAC: PRAD	CNAC: READ	CNAC: STAD	CNAC: THCA	CNAC: UCEC	CNAS: BLCA	CNAS: BRCA	CNAS: CESC	CNAS: COAD	CNAS: ESCA	CNAS: HNSC	CNAS: KIRC	CNAS: KIRP	CNAS: LIHC	CNAS: LUAD	CNAS: LUSC	CNAS: PRAD	CNAS: READ	CNAS: STAD	CNAS: THCA	CNAS: UCEC
HMBOX1	255.0	0.0	0.0	0.0	74.0	0.0	126.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	74.0	0.0	126.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	5.0	0.0
HNF4G	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
HOOK3	255.0	0.0	0.0	0.0	74.0	0.0	126.0	0.0	0.0	178.0	0.0	0.0	26.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	74.0	0.0	126.0	0.0	0.0	178.0	0.0	0.0	26.0	0.0	5.0	0.0
HPYR1	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
HR	255.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	283.0	0.0	314.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	283.0	0.0	314.0	0.0	0.0	5.0	0.0
HSF1	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
HTRA4	255.0	0.0	0.0	156.0	74.0	0.0	126.0	0.0	47.0	0.0	0.0	0.0	26.0	0.0	5.0	72.0	255.0	0.0	0.0	156.0	74.0	0.0	126.0	0.0	47.0	0.0	0.0	0.0	26.0	0.0	5.0	72.0
IDO1	255.0	0.0	0.0	156.0	74.0	0.0	126.0	0.0	0.0	157.0	0.0	0.0	26.0	0.0	5.0	0.0	255.0	0.0	0.0	156.0	74.0	0.0	126.0	0.0	0.0	157.0	0.0	0.0	26.0	0.0	5.0	0.0
IDO2	255.0	0.0	0.0	156.0	74.0	0.0	126.0	0.0	0.0	157.0	0.0	0.0	26.0	0.0	5.0	0.0	255.0	0.0	0.0	156.0	74.0	0.0	126.0	0.0	0.0	157.0	0.0	0.0	26.0	0.0	5.0	0.0
IKBKB	255.0	0.0	0.0	187.0	149.0	0.0	126.0	0.0	0.0	178.0	0.0	178.0	26.0	0.0	5.0	0.0	255.0	0.0	0.0	187.0	126.0	0.0	126.0	0.0	0.0	178.0	0.0	178.0	26.0	0.0	5.0	0.0
IL7	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	290.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	290.0	0.0	0.0	0.0	0.0	5.0	0.0
IMPA1	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	290.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	290.0	0.0	0.0	0.0	0.0	5.0	0.0
IMPAD1	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
INTS10	255.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
INTS8	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
INTS9	255.0	0.0	0.0	0.0	74.0	0.0	126.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	74.0	0.0	126.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	5.0	0.0
JPH1	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
JRK	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
KCNB2	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
KCNK9	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
KCNQ3	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
KCNS2	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
KCNU1	255.0	0.0	0.0	306.0	74.0	0.0	126.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	5.0	72.0	255.0	0.0	0.0	273.0	74.0	0.0	126.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	5.0	72.0
KCNV1	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
KCTD9	255.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	5.0	0.0
KHDRBS3	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
KIAA0196	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
KIAA1429	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
KIAA1456	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
KIF13B	255.0	0.0	0.0	0.0	74.0	0.0	126.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	74.0	0.0	126.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	5.0	0.0
KIFC2	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
KLF10	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
KLHL38	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LACTB2	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LACTB2-AS1	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LAPTM4B	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LEPROTL1	255.0	0.0	0.0	0.0	74.0	0.0	126.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	74.0	0.0	126.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	5.0	0.0
LETM2	255.0	0.0	0.0	321.0	74.0	153.0	126.0	0.0	0.0	0.0	236.0	0.0	78.0	0.0	5.0	72.0	255.0	0.0	0.0	272.0	74.0	153.0	126.0	0.0	0.0	0.0	236.0	0.0	75.0	0.0	5.0	72.0
LGI3	255.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	283.0	0.0	314.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	283.0	0.0	314.0	0.0	0.0	5.0	0.0
LINC00051	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC00208	255.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	263.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	263.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC00251	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC00293	255.0	0.0	0.0	47.0	0.0	0.0	126.0	0.0	152.0	0.0	0.0	0.0	26.0	0.0	5.0	0.0	255.0	0.0	0.0	47.0	0.0	0.0	126.0	0.0	152.0	0.0	0.0	0.0	26.0	0.0	5.0	0.0
LINC00534	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC00535	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC00536	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC00588	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC00589	255.0	0.0	0.0	0.0	74.0	0.0	126.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	74.0	0.0	126.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC00599	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	263.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	263.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC00681	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC00824	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	5.0	215.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	5.0	215.0
LINC00861	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC00964	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC00967	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC00968	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC00977	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC01030	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC01111	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC01151	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC01289	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC01298	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC01299	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC01300	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC01301	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC01419	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC01591	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC01592	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC01602	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC01603	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC01605	255.0	0.0	0.0	306.0	74.0	0.0	126.0	0.0	0.0	283.0	0.0	0.0	26.0	0.0	5.0	72.0	255.0	0.0	0.0	273.0	74.0	0.0	126.0	0.0	0.0	283.0	0.0	0.0	26.0	0.0	5.0	72.0
LINC01606	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC01607	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	290.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	290.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC01608	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINC01609	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LINCR-0001	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	263.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	263.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC100128993	255.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC100130298	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC100130964	255.0	0.0	0.0	156.0	74.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	5.0	72.0	255.0	0.0	0.0	156.0	74.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	5.0	72.0
LOC100132813	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC100133669	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC100287846	255.0	0.0	0.0	47.0	0.0	0.0	126.0	0.0	152.0	0.0	0.0	0.0	26.0	0.0	5.0	0.0	255.0	0.0	0.0	47.0	0.0	0.0	126.0	0.0	152.0	0.0	0.0	0.0	26.0	0.0	5.0	0.0
LOC100288181	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC100288748	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC100500773	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC100506990	255.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	263.0	0.0	0.0	0.0	177.0	5.0	0.0	255.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	263.0	0.0	0.0	0.0	177.0	5.0	0.0
LOC100507071	255.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	283.0	0.0	314.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	283.0	0.0	314.0	0.0	0.0	5.0	0.0
LOC100507156	255.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	283.0	0.0	314.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	283.0	0.0	314.0	0.0	0.0	5.0	0.0
LOC100507464	255.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	5.0	0.0
LOC101241902	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	290.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	290.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC101926892	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC101926908	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC101927040	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	290.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	290.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC101927066	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC101927141	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC101927513	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC101927543	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC101927588	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC101927657	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC101927798	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC101927822	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
LOC101927845	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
